,address,detail,detail_info,line_count,location,name,query_name,street_id,telephone,uid
ac46448666709336f90cad36,502路;515路;521路;548路;t207路,0,,2,"{'lat': 30.523537, 'lng': 104.047622}",剑南大道协和下街口,剑南大道协和下街口,,,ac46448666709336f90cad36
ac484ebb0448954b1ef74da4,1040路,0,,1,"{'lat': 30.684683, 'lng': 104.121159}",明珠路,明珠路,,,ac484ebb0448954b1ef74da4
acec23658c2cc762bfa822dc,164路;413路,0,,2,"{'lat': 30.689011, 'lng': 103.992378}",清波农贸市场,清波农贸市场,,,acec23658c2cc762bfa822dc
aceda524715ac7315e17c3da,675路;710a路;710路;712路;p08路;p18路;p51路,0,,2,"{'lat': 30.82257, 'lng': 103.988093}",靖源下街,靖源下街,,,aceda524715ac7315e17c3da
ad8fc3229705ec65d33ce34b,68路;139路;517路,0,,3,"{'lat': 30.57215, 'lng': 104.098191}",朝阳路口,朝阳路口,,,ad8fc3229705ec65d33ce34b
adbf940e4c2dadee4c554757,887路,0,,1,"{'lat': 30.638929, 'lng': 104.229162}",四华超市,四华超市,,,adbf940e4c2dadee4c554757
add6428935dc0df92fb96d9f,6路;14路;42路;71路;72路;1010路,0,,6,"{'lat': 30.676145, 'lng': 104.114535}",建设路东,建设路东,,,add6428935dc0df92fb96d9f
adf2d310c7a7184afe0eb0cd,t201路;t202路,0,,1,"{'lat': 30.50404, 'lng': 104.041497}",剑南大道南湖路口,剑南大道南湖路口,,,adf2d310c7a7184afe0eb0cd
adfc56fb9718366180a12eb8,1063路,0,,1,"{'lat': 30.694697, 'lng': 104.16885}",航天路西,航天路西,,,adfc56fb9718366180a12eb8
ae9bd9cc39971b3f7c29bdda,812路;s08路;s12路,0,,1,"{'lat': 30.551015, 'lng': 103.91696}",南寿街口,南寿街口,,,ae9bd9cc39971b3f7c29bdda
aea8125e3c9962fe901fc97f,202路;708路;725路;736路,0,,4,"{'lat': 30.756926, 'lng': 103.927392}",合信路天润路口,合信路天润路口,,,aea8125e3c9962fe901fc97f
aea92df721cc9b02f22d83c6,874路;l001a路;l001b路,0,,1,"{'lat': 30.557283, 'lng': 104.265434}",星光大道中段,星光大道中段,,,aea92df721cc9b02f22d83c6
af1ae56b80acb6134207c151,成都市西三环路五段289号,1,"{'tag': '交通设施;长途汽车站', 'navi_location': {'lng': 104.021018, 'lat': 30.71078686414}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=af1ae56b80acb6134207c151&output=html&source=placeapi_v2', 'overall_rating': '3.2', 'image_num': '39', 'comment_num': '61'}",10,"{'lat': 30.711428, 'lng': 104.019676}",茶店子客运站,茶店子,af1ae56b80acb6134207c151,,af1ae56b80acb6134207c151
af3ed616f4d121a8626858b3,547路;s33路;s94路,0,,1,"{'lat': 30.458263, 'lng': 103.963597}",青云寺,青云寺,,,af3ed616f4d121a8626858b3
af47af26929e0cadfbdc85bf,65路;75路;79路;91路;114路;120路;218路;332路;336路;g53路;g54路,0,,6,"{'lat': 30.630453, 'lng': 104.104763}",二环成仁公交站,二环成仁公交站,,,af47af26929e0cadfbdc85bf
af616fb9f3703f4b9e9d6880,11路;28路;59路;63路;100路;114路;194路;340路;429路;430路;g28路;g39路;g43路,0,,9,"{'lat': 30.622896, 'lng': 104.047218}",高棚子,高棚子,,,af616fb9f3703f4b9e9d6880
afa2b07b1408825058f6be87,10路;41路;57路;213路;306路;335路;802路;807路,0,,8,"{'lat': 30.625484, 'lng': 104.022587}",太平园,太平园,,,afa2b07b1408825058f6be87
b072aaf7a0d8316190114c19,219路;867路;l024路,0,,2,"{'lat': 30.65224, 'lng': 104.305005}",岐山村,岐山村,,,b072aaf7a0d8316190114c19
b122e1cb1d11a47408f5eb43,226a路;226b路;229路,0,,2,"{'lat': 30.70168, 'lng': 103.971556}",经一路中,经一路中,,,b122e1cb1d11a47408f5eb43
b1c98c1a97f8b519f32d832a,759路;761路;w26路,0,,1,"{'lat': 30.681378, 'lng': 103.832067}",前进路,前进路,,,b1c98c1a97f8b519f32d832a
b1f249dd6ebed9c7c8213d80,成都市龙泉驿区成环路,1,"{'tag': '交通设施;其他', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b1f249dd6ebed9c7c8213d80&output=html&source=placeapi_v2', 'image_num': '1'}",1,"{'lat': 30.512993, 'lng': 104.210845}",成环路与梨花街交叉口,柏合梨花街口,,,b1f249dd6ebed9c7c8213d80
b206d49f186413e95b1093be,124路;187路;220路;421路;523路,0,,5,"{'lat': 30.585664, 'lng': 104.039925}",新园大道南,新园大道南,,,b206d49f186413e95b1093be
b25f1dbf058f5fa51ef74dad,9路;18路;25路;32路;64路;64路快线;85路;87路;99路;146路;150路;156a路;156b路;166路;198a路;198路;246路;254路;408路;527路;650路;655路;1030路;1035路;1122路;g26路,0,,16,"{'lat': 30.720472, 'lng': 104.110538}",地铁动物园站,地铁动物园站,,,b25f1dbf058f5fa51ef74dad
b291d7befc5834602cb96d94,200路;g48路,0,,1,"{'lat': 30.644599, 'lng': 104.157583}",东虹路南,东虹路南,,,b291d7befc5834602cb96d94
b2d5eb4d42e6e8f7c2364435,423路,0,,1,"{'lat': 30.606402, 'lng': 104.077626}",天和西二街,天和西二街,,,b2d5eb4d42e6e8f7c2364435
b4245dc4669f3128364aae4f,173路,0,,1,"{'lat': 30.756307, 'lng': 103.957267}",天宇路,天宇路,,,b4245dc4669f3128364aae4f
b44c84184009014dfb42b259,119路;712路;715a路;715路;727路;g23路,0,,4,"{'lat': 30.76202, 'lng': 104.00509}",林湾村,林湾村,,,b44c84184009014dfb42b259
b45822e890678049f4eafc60,844路;s08路;s88路;空港双流观光巴士环线,0,,1,"{'lat': 30.580197, 'lng': 103.907648}",艺术公园西,艺术公园西,,,b45822e890678049f4eafc60
b47bad0f0a6fe87401294f5e,46路;50路;110路;129路;527路;651路,0,,5,"{'lat': 30.784857, 'lng': 104.082787}",太华路,太华路,,,b47bad0f0a6fe87401294f5e
b4b5d623a8d131331e580035,1021路,0,,1,"{'lat': 30.690707, 'lng': 104.114752}",怡福路中,怡福路中,,,b4b5d623a8d131331e580035
b4f7cc6a0286a98717c8f602,20路;341路;1033路,0,,3,"{'lat': 30.664472, 'lng': 104.094999}",武成大街,武成大街,,,b4f7cc6a0286a98717c8f602
b52115d708f751e2fa0cadb9,98路;401路,0,,2,"{'lat': 30.65876, 'lng': 104.153869}",和悦路南,和悦路南,,,b52115d708f751e2fa0cadb9
b52d12e2016ee9be2afc4860,金河路75-附4-5号附近,1,"{'tag': '房地产;写字楼', 'navi_location': {'lng': 104.05736358559, 'lat': 30.667375851407}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b52d12e2016ee9be2afc4860&output=html&source=placeapi_v2'}",9,"{'lat': 30.667225, 'lng': 104.057005}",华侨城,华侨城,b52d12e2016ee9be2afc4860,,b52d12e2016ee9be2afc4860
b5c28d6e1fb5823b73455b58,223路,0,,1,"{'lat': 30.586614, 'lng': 104.193657}",天鹅西湖南路,天鹅西湖南路,,,b5c28d6e1fb5823b73455b58
b5f9a2ed542bad2bfbf0cbab,182路,0,,1,"{'lat': 30.652531, 'lng': 104.106418}",水碾河南街,水碾河南街,,,b5f9a2ed542bad2bfbf0cbab
b5fedd5d0a7ad7020f0e6b31,314路;708路;725路;p18路,0,,2,"{'lat': 30.777831, 'lng': 103.898647}",西源大道中,西源大道中,,,b5fedd5d0a7ad7020f0e6b31
b6796f7b3583463a901fc9db,w24路,0,,1,"{'lat': 30.801269, 'lng': 103.773977}",喻庙,喻庙,,,b6796f7b3583463a901fc9db
b70389a96dd19b6f00ff2d79,185路;188路;404路;1017路,0,,4,"{'lat': 30.566682, 'lng': 104.093053}",公济桥路中,公济桥路中,,,b70389a96dd19b6f00ff2d79
b7da46b9e3cd4ccefb2d61a2,818路;836路;840路;844路;s20路;s80路;s87路,0,,4,"{'lat': 30.618876, 'lng': 103.920601}",欧香名苑,欧香名苑,,,b7da46b9e3cd4ccefb2d61a2
b7f1da9ae53408b1bea2403f,33路;232路,0,,2,"{'lat': 30.693002, 'lng': 103.948414}",红碾村四组西,红碾村四组西,,,b7f1da9ae53408b1bea2403f
b8571ce0ea76b702b34c49f4,23路;40路;138路,0,,3,"{'lat': 30.607946, 'lng': 104.153332}",锦江大道百日红路口,锦江大道百日红路口,,,b8571ce0ea76b702b34c49f4
b90d5ef407ad8faa3586f43e,306路;544路,0,,2,"{'lat': 30.572936, 'lng': 103.992197}",临港路一段,临港路一段,,,b90d5ef407ad8faa3586f43e
b939439aadc71e33220262b5,1019路;1038路,0,,2,"{'lat': 30.699914, 'lng': 104.013496}",蜀辉路龙嘴路口,蜀辉路龙嘴路口,,,b939439aadc71e33220262b5
b968758433ab74e1704b8764,36路;88路;143路,0,,3,"{'lat': 30.740112, 'lng': 104.032953}",金芙蓉大道府河苑一路口,金芙蓉大道府河苑一路口,,,b968758433ab74e1704b8764
b9896576dc9ca4ce77026981,53路;77路;343路;1075路,0,,3,"{'lat': 30.654463, 'lng': 104.0391}",双元街北,双元街北,,,b9896576dc9ca4ce77026981
b99b2e23537944234207c1af,527路;x46路;x63路,0,,1,"{'lat': 30.836779, 'lng': 104.073349}",雷家桥,雷家桥,,,b99b2e23537944234207c1af
b9a8a5028848088bf8f0cb9c,856a路,0,,3,"{'lat': 30.578747, 'lng': 104.203368}",川师现代花园,川师现代花园,,,b9a8a5028848088bf8f0cb9c
b9b1c40375b46a3f96f08cd2,26路;131路;203b路;236路;505路;515路,0,,5,"{'lat': 30.557675, 'lng': 104.063139}",益州大道天府二街口,益州大道天府二街口,,,b9b1c40375b46a3f96f08cd2
b9b8a5bf55ed85cd3fe231e4,316路;530路,0,,2,"{'lat': 30.803251, 'lng': 104.042246}",繁清家具厂,繁清家具厂,,,b9b8a5bf55ed85cd3fe231e4
b9db35cbbb428d019c95deb0,新都d2路,0,,4,"{'lat': 30.764753, 'lng': 104.078083}",大天路东,大天路东,,,b9db35cbbb428d019c95deb0
b9e4c9969448f11158109311,1路;100路;222路;g39路,0,,2,"{'lat': 30.633452, 'lng': 104.033739}",长益路西,长益路西,,,b9e4c9969448f11158109311
b9e5d0b8f3e7f4bd81a12ec8,四川省成都青羊区一环路西二段9号,1,"{'tag': '旅游景点;文物古迹', 'navi_location': {'lng': 104.0472488003, 'lat': 30.666617601952}, 'type': 'scope', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b9e5d0b8f3e7f4bd81a12ec8&output=html&source=placeapi_v2', 'price': '20', 'overall_rating': '4.5', 'comment_num': '0'}",15,"{'lat': 30.666372, 'lng': 104.047551}",青羊宫,青羊宫,b9e5d0b8f3e7f4bd81a12ec8,,b9e5d0b8f3e7f4bd81a12ec8
ba4d65d334f889f42fb17e95,803路;s01路;s02路;s04路;s10路,0,,1,"{'lat': 30.588485, 'lng': 103.929686}",城北市场,城北市场,,,ba4d65d334f889f42fb17e95
bb1d38e4a79a014c0c0a7037,成都市金堂县金乐路,1,"{'tag': '行政地标;村庄', 'navi_location': {'lng': 104.45567434177, 'lat': 30.830264191252}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bb1d38e4a79a014c0c0a7037&output=html&source=placeapi_v2', 'overall_rating': '0', 'image_num': '1'}",1,"{'lat': 30.830647, 'lng': 104.455801}",菜坝村,菜坝,,,bb1d38e4a79a014c0c0a7037
bb41400f6d3ea83b2b3a9fe1,219路;858a路;869路;l023路;l024路;l026路,0,,3,"{'lat': 30.655255, 'lng': 104.260514}",鹿角五组,鹿角五组,,,bb41400f6d3ea83b2b3a9fe1
bba5af996329c0c9c72ba11e,143路;245路,0,,1,"{'lat': 30.744327, 'lng': 104.04813}",金芙蓉大道犀安路口,金芙蓉大道犀安路口,,,bba5af996329c0c9c72ba11e
bc24acf4b8ae99923010af34,859路,0,,1,"{'lat': 30.591077, 'lng': 104.285714}",红咏社区,红咏社区,,,bc24acf4b8ae99923010af34
bc548d3158daa4b1ea12e450,26路;28路;93路;109路;340路;g56路;g68路,0,,5,"{'lat': 30.644833, 'lng': 104.061286}",洗面桥街,洗面桥街,,,bc548d3158daa4b1ea12e450
bc745ce32bc15a144102455f,170路;1059路;快速公交k1a线;快速公交k1线;快速公交k2线;快速公交k2线a,0,,2,"{'lat': 30.668608, 'lng': 104.027232}",光华村街口,光华村街口,,,bc745ce32bc15a144102455f
bc9c70b42a81b181ebe5821c,文兴东路65号,1,"{'tag': '房地产;住宅区', 'navi_location': {'lng': 103.9320334516, 'lat': 30.704496999564}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bc9c70b42a81b181ebe5821c&output=html&source=placeapi_v2', 'overall_rating': '4.0'}",3,"{'lat': 30.704479, 'lng': 103.932179}",康庄小区,康庄小区,bc9c70b42a81b181ebe5821c,,bc9c70b42a81b181ebe5821c
bca38cd8cefebf1e276e98d0,新都d2路,0,,1,"{'lat': 30.774428, 'lng': 104.064121}",华美街,华美街,,,bca38cd8cefebf1e276e98d0
bcd2b4b99cf7cc6a1d1d11ee,219路;850区间;853b路;l024路,0,,5,"{'lat': 30.648667, 'lng': 104.331924}",玉带街,玉带街,,,bcd2b4b99cf7cc6a1d1d11ee
bce22733c6a4f9db2b02e1be,四川省成都市新都区光明路45,1,"{'tag': '购物;集市', 'navi_location': {'lng': 104.27778523093, 'lat': 30.729422168509}, 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bce22733c6a4f9db2b02e1be&output=html&source=placeapi_v2', 'price': '0'}",1,"{'lat': 30.729599, 'lng': 104.278778}",螺丝坝综合批发市场,螺丝坝,,,bce22733c6a4f9db2b02e1be
bcfb314a746925e83c9a5e44,t37路,0,,1,"{'lat': 30.359909, 'lng': 104.143929}",红花村委,红花村村委,,,bcfb314a746925e83c9a5e44
bd1033cb225a9416c2f1cf3f,16路;121路;147路;181路;222路;238路;304路;505路;515路;806路;807路;814a路;814路;816路;824路,0,,12,"{'lat': 30.614783, 'lng': 104.071069}",火车南站西路,火车南站西路,,,bd1033cb225a9416c2f1cf3f
bd2b2a0bcf560321b6265512,304路,0,,1,"{'lat': 30.583378, 'lng': 103.987338}",学府西路,学府西路,,,bd2b2a0bcf560321b6265512
bd6b28e9f077fa160bf5eba1,1004路,0,,1,"{'lat': 30.697372, 'lng': 104.051925}",金沙北二路,金沙北二路,,,bd6b28e9f077fa160bf5eba1
bd9d715f3bfa5456f82213a7,35路;164路;1157路,0,,3,"{'lat': 30.672847, 'lng': 104.01002}",贝森南路南,贝森南路南,,,bd9d715f3bfa5456f82213a7
bdda06e0dd49a09bf8f0cb02,8路;53路;89路;176路;242路;1090路;g79路,0,,3,"{'lat': 30.640416, 'lng': 103.982748}",武青西四路,武青西四路,,,bdda06e0dd49a09bf8f0cb02
be1ea5efa9bbbebe14948e2c,成都市双流区九江镇双温路198号,1,"{'tag': '教育培训;高等院校', 'navi_location': {'lng': 103.90901492537, 'lat': 30.645285354888}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=be1ea5efa9bbbebe14948e2c&output=html&source=placeapi_v2', 'price': '0', 'overall_rating': '3.5', 'comment_num': '8'}",1,"{'lat': 30.645704, 'lng': 103.911668}",四川爱华学院,爱华学院,be1ea5efa9bbbebe14948e2c,,be1ea5efa9bbbebe14948e2c
be9823c848093743353a7176,218路;854a路;854路;871路;873路;898路;l019路,0,,5,"{'lat': 30.580309, 'lng': 104.224684}",界牌工业园区,界牌工业园区,,,be9823c848093743353a7176
beabdbf48426bc817069d330,龙都北路74号,1,"{'tag': '美食;中餐厅', 'navi_location': {'lng': 104.21706252997, 'lat': 30.516585074199}, 'type': 'cater', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=beabdbf48426bc817069d330&output=html&source=placeapi_v2', 'price': '47.0', 'overall_rating': '3.8', 'comment_num': '19', 'di_review_keyword': []}",1,"{'lat': 30.51646, 'lng': 104.217343}",幺店子,幺店子,beabdbf48426bc817069d330,028-84818526,beabdbf48426bc817069d330
becb8b2f4cf563caf4eafc03,708路;716路;725路;p21路,0,,2,"{'lat': 30.797338, 'lng': 103.891361}",中信大道蜀信路口,中信大道蜀信路口,,,becb8b2f4cf563caf4eafc03
bedc9b5110ae07fe6f20b9e5,14路,0,,1,"{'lat': 30.69775, 'lng': 104.190536}",华实路南,华实路南,,,bedc9b5110ae07fe6f20b9e5
befdb292462949e08715411c,车城东七路8号,1,"{'tag': '公司企业;园区', 'navi_location': {'lng': 104.25772928393, 'lat': 30.550816798041}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=befdb292462949e08715411c&output=html&source=placeapi_v2', 'image_num': '5'}",1,"{'lat': 30.550978, 'lng': 104.257419}",扬中科技工业园,扬中科技工业园,befdb292462949e08715411c,,befdb292462949e08715411c
bf29b7027648529809b93a30,成都市金堂县淮洛路,1,"{'tag': '行政地标;村庄', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bf29b7027648529809b93a30&output=html&source=placeapi_v2', 'overall_rating': '0', 'image_num': '1'}",1,"{'lat': 30.645264, 'lng': 104.438855}",青山村,青山村,,,bf29b7027648529809b93a30
bf5f212befc06465c7f50d91,13路;37路;175路;209路;1029路,0,,3,"{'lat': 30.681154, 'lng': 104.023459}",锦西路东,锦西路东,,,bf5f212befc06465c7f50d91
c0416dec727dd6b293114c43,1003路,0,,1,"{'lat': 30.683465, 'lng': 104.034113}",清溪东路,清溪东路,,,c0416dec727dd6b293114c43
c067a2f8bb720d9abbbd6390,59路;114路;429路,0,,3,"{'lat': 30.612193, 'lng': 104.046855}",新乐路,新乐路,,,c067a2f8bb720d9abbbd6390
c0bd92539326ad2414948eed,5路;97路;98路;101路;120路;219路;237路;260路;401路;857路;858a路;858路,0,,8,"{'lat': 30.654333, 'lng': 104.143468}",成洛路建材路口,成洛路建材路口,,,c0bd92539326ad2414948eed
c0e7c78212d836a74002455a,101路;219路;857路;858a路;1160路,0,,5,"{'lat': 30.649983, 'lng': 104.14616}",建材路,建材路,,,c0e7c78212d836a74002455a
c13d096cb70499b3364aae63,1041路;1089路,0,,1,"{'lat': 30.656913, 'lng': 103.983378}",机九路东,机九路东,,,c13d096cb70499b3364aae63
c14070d6731546fea80dd866,246路;416路;1066路,0,,5,"{'lat': 30.723956, 'lng': 104.085623}",韦家碾三路东,韦家碾三路东,,,c14070d6731546fea80dd866
c1530bf1fac8db482b11d1a2,834路;t31路,0,,1,"{'lat': 30.326914, 'lng': 104.035494}",籍黄路口,籍黄路口,,,c1530bf1fac8db482b11d1a2
c1fd7324e1d424df5b109311,1020路;1121路,0,,2,"{'lat': 30.691238, 'lng': 104.099816}",泰兴路三友路口,泰兴路三友路口,,,c1fd7324e1d424df5b109311
c295976af4c77f03873304a0,1026路,0,,1,"{'lat': 30.650506, 'lng': 104.130933}",长天路南,长天路南,,,c295976af4c77f03873304a0
c2a3cb09878446ae17948e80,1路;82路;109路;334路;335路,0,,3,"{'lat': 30.652181, 'lng': 104.061418}",武侯祠大街,武侯祠大街,,,c2a3cb09878446ae17948e80
c2c0662ba00181ac2bd7ab62,160路;548路;806路;1098路,0,,4,"{'lat': 30.594386, 'lng': 103.983821}",凉港路北,凉港路北,,,c2c0662ba00181ac2bd7ab62
c34e1f16450230ec21026234,45路;61路;1126路,0,,4,"{'lat': 30.641859, 'lng': 104.064421}",小天北街,小天北街,,,c34e1f16450230ec21026234
c39715165659c054bca24048,56a路;56路,0,,1,"{'lat': 30.671995, 'lng': 104.077145}",顺城大街中,顺城大街中,,,c39715165659c054bca24048
c3a0a3ad08d66b2e0bf5eb4c,1017路,0,,1,"{'lat': 30.563044, 'lng': 104.093204}",中和中街北,中和中街北,,,c3a0a3ad08d66b2e0bf5eb4c
c3c845a12c398eb9f60e77a4,58路;98路,0,,1,"{'lat': 30.663721, 'lng': 104.085468}",春熙路北口,春熙路北口,,,c3c845a12c398eb9f60e77a4
c4096c7f68e7cc89ca291585,43路,0,,1,"{'lat': 30.701615, 'lng': 104.030927}",安蓉西路,安蓉西路,,,c4096c7f68e7cc89ca291585
c409c89f75979c60da2f2857,84路;188路,0,,1,"{'lat': 30.588675, 'lng': 104.060973}",成汉南路交子大道口,成汉南路交子大道口,,,c409c89f75979c60da2f2857
c415cef1ffe14f14047ce8e7,840路;s01路,0,,1,"{'lat': 30.635484, 'lng': 103.954838}",马家寺绕城路口,马家寺绕城路口,,,c415cef1ffe14f14047ce8e7
c419d3dc13ccee2771210b4e,125路;137路;243路;338路;846路;1062路,0,,1,"{'lat': 30.677041, 'lng': 103.995962}",三环苏坡立交南内侧,三环苏坡立交南内侧,,,c419d3dc13ccee2771210b4e
c41acf78ed5d1c32d518b781,40路;124路;184路;502路;523路,0,,5,"{'lat': 30.569812, 'lng': 104.053489}",盛兴街口,盛兴街口,,,c41acf78ed5d1c32d518b781
c4d503ce7bb9cff090114cf7,223路;856路;1158路,0,,2,"{'lat': 30.630272, 'lng': 104.153594}",东三环路五段外侧,东三环路五段外侧,,,c4d503ce7bb9cff090114cf7
c509fef89df0760d09b93a16,46路;50路;136路;146路;416路;651路;1066路;g38路,0,,6,"{'lat': 30.728653, 'lng': 104.083763}",三环凤凰立交东内侧,三环凤凰立交东内侧,,,c509fef89df0760d09b93a16
c50e8816c53c970884154139,304路,0,,5,"{'lat': 30.584292, 'lng': 104.021454}",白家路口,白家路口,,,c50e8816c53c970884154139
c51f39abd338c3f37adbd2ea,84路;102路;115路;118路,0,,4,"{'lat': 30.557327, 'lng': 104.081504}",新会展中心南侧,新会展中心南侧,,,c51f39abd338c3f37adbd2ea
c541e3601132f926b45f1ec8,155路;p04路;p31路,0,,1,"{'lat': 30.745848, 'lng': 104.038646}",雍渡七队,雍渡七队,,,c541e3601132f926b45f1ec8
c54c266ebf4033261df74d10,16路;46路;52路;234路;1066路,0,,5,"{'lat': 30.728193, 'lng': 104.075924}",王贾村,王贾村,,,c54c266ebf4033261df74d10
c576f0ff541168e4fa0cad92,651路;672路;x14路;x47路;新都k6路,0,,1,"{'lat': 30.817769, 'lng': 104.087625}",北星大道兴贸大道口,北星大道兴茂大道口,,,c576f0ff541168e4fa0cad92
c599bfa36e7819f88bfc06bc,1052路,0,,1,"{'lat': 30.615499, 'lng': 104.108396}",晨辉北路北,晨辉北路北,,,c599bfa36e7819f88bfc06bc
c5ba971bc5f0d35717a19076,24路;129路;168路;316路;530路;653路;672路,0,,7,"{'lat': 30.760779, 'lng': 104.06099}",科伦,科伦,,,c5ba971bc5f0d35717a19076
c5ddcc0807df20c7d8131861,龙泉驿区星光东路97号,1,"{'tag': '政府机构;公检法机构', 'navi_location': {'lng': 104.27424099349, 'lat': 30.553777082506}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c5ddcc0807df20c7d8131861&output=html&source=placeapi_v2', 'image_num': '2'}",2,"{'lat': 30.553425, 'lng': 104.274227}",成都市公安局龙泉驿区分局龙泉派出所,龙泉公安分局,c5ddcc0807df20c7d8131861,(028)84853136,c5ddcc0807df20c7d8131861
c61bd305ad695169c27da26e,成都市武侯区凉井二路,1,"{'tag': '交通设施;其他', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c61bd305ad695169c27da26e&output=html&source=placeapi_v2', 'image_num': '1'}",2,"{'lat': 30.582491, 'lng': 103.976251}",四线沟路/凉井二路(路口),凉井二路四线沟路口,c61bd305ad695169c27da26e,,c61bd305ad695169c27da26e
c6c0eee984981a6f4f3a59ac,四川省成都市双流区腾飞八路118号附近,1,"{'tag': '出入口;门', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c6c0eee984981a6f4f3a59ac&output=html&source=placeapi_v2', 'image_num': '1'}",1,"{'lat': 30.525179, 'lng': 103.998082}",空港家园西门,空港家园西门,b0b0e6666640b2e17602697b,,c6c0eee984981a6f4f3a59ac
c707fd58b88f25024e776eae,234路,0,,1,"{'lat': 30.698616, 'lng': 104.046864}",金房苑南路二环路口,金房苑南路二环路口,,,c707fd58b88f25024e776eae
c71891bdd1bf9a3f88fc061d,54路;183路;p11路,0,,2,"{'lat': 30.741078, 'lng': 103.972328}",新业路北,新业路北,,,c71891bdd1bf9a3f88fc061d
c7615746ab60042ff90cad83,311路;p29路,0,,1,"{'lat': 30.754735, 'lng': 103.977968}",兴业南街,兴业南街,,,c7615746ab60042ff90cad83
c7a361c0ae3851576b49f3fa,153路;1058路,0,,3,"{'lat': 30.596786, 'lng': 104.081626}",天长路南,天长路南,,,c7a361c0ae3851576b49f3fa
c7eca12be8b76536e115f9e9,成都市金牛区光荣北路,1,"{'tag': '交通设施;其他', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c7eca12be8b76536e115f9e9&output=html&source=placeapi_v2', 'image_num': '1'}",1,"{'lat': 30.694315, 'lng': 104.05775}",沙湾路/光荣北路(路口),光荣北路沙湾路口,c7eca12be8b76536e115f9e9,,c7eca12be8b76536e115f9e9
c7ed676ea1ee78e233169b8b,35路;82路;126路;127路;340路;343路,0,,5,"{'lat': 30.653514, 'lng': 104.069235}",南门大桥,南门大桥,,,c7ed676ea1ee78e233169b8b
c7f63cc53b40a7a0f7b9162a,818路,0,,1,"{'lat': 30.658647, 'lng': 103.906839}",国美路口,国美路口,,,c7f63cc53b40a7a0f7b9162a
c8299189bde2a5f88f55ecd0,156a路;156b路;426路,0,,1,"{'lat': 30.704935, 'lng': 104.118382}",致顺路,致顺路,,,c8299189bde2a5f88f55ecd0
c839e4f4642893beafb22a4b,234路;410路;1080路,0,,2,"{'lat': 30.699553, 'lng': 104.045783}",金房苑南路,金房苑南路,,,c839e4f4642893beafb22a4b
c853e02cd377b148047ce8f6,503a路;503路;505路;523路,0,,3,"{'lat': 30.534111, 'lng': 104.062933}",伏龙小区,伏龙小区,,,c853e02cd377b148047ce8f6
c8b0c88edab29f3cae080f27,16路;27路;52路;54路;55路;57路;70路;83路;夜间专线298路,0,,7,"{'lat': 30.697796, 'lng': 104.079744}",人民北路二段北,人民北路二段北,,,c8b0c88edab29f3cae080f27
c9869455600bafe19cec2b9e,44路;763路,0,,1,"{'lat': 30.724372, 'lng': 103.916913}",芙蓉大道永文路口,芙蓉大道口,,,c9869455600bafe19cec2b9e
c9f2017984c6b4975a3ac8a0,3路;4路;58路;98路;138路,0,,2,"{'lat': 30.660754, 'lng': 104.09165}",大慈寺,大慈寺,,,c9f2017984c6b4975a3ac8a0
ca13eeb221eb29c1c4f02597,218路;223路;854a路;854路;898路;l019路,0,,4,"{'lat': 30.574232, 'lng': 104.239451}",书房村,书房村,,,ca13eeb221eb29c1c4f02597
ca3370c1707bee04c2f1cfe9,335路,0,,1,"{'lat': 30.634676, 'lng': 104.001586}",武兴一路南,武兴一路南,,,ca3370c1707bee04c2f1cfe9
ca59651d8d65c36b82a00c69,26路;131路;185路;403路;817路,0,,5,"{'lat': 30.557466, 'lng': 104.059783}",天府二街中,天府二街中,,,ca59651d8d65c36b82a00c69
ca5a6bcd0d43bc09353a7135,720a路;p01路;p08路;p14路;p15路;p20路;p26路;p32路;p33路;p34路,0,,1,"{'lat': 30.809742, 'lng': 103.885306}",金花桥,金花桥1,,,ca5a6bcd0d43bc09353a7135
cabd2fddb854de64ae080f46,10路;41路;338路;411路;1067路;1078路,0,,7,"{'lat': 30.615396, 'lng': 104.001709}",福锦路二段北,福锦路二段北,,,cabd2fddb854de64ae080f46
cac2d44bbd440ea3e015f9e7,36路;48路;88路;119路;209路;g88路,0,,3,"{'lat': 30.728203, 'lng': 104.035284}",西华大道华丰路口,西华大道华丰路口,,,cac2d44bbd440ea3e015f9e7
